#score	occ	co	cco	dCDF
-31.2	4	52	6986	0.992612
-31.1	2	54	6984	0.992327
-31	3	57	6981	0.991901
-30.9	1	58	6980	0.991759
-30.8	2	60	6978	0.991475
-30.7	2	62	6976	0.991191
-30.6	8	70	6968	0.990054
-30.5	3	73	6965	0.989628
-30.4	4	77	6961	0.989059
-30.3	5	82	6956	0.988349
-30.2	2	84	6954	0.988065
-30.1	8	92	6946	0.986928
-30	2	94	6944	0.986644
-29.9	7	101	6937	0.985649
-29.8	5	106	6932	0.984939
-29.7	8	114	6924	0.983802
-29.6	2	116	6922	0.983518
-29.5	0	116	6922	0.983518
-29.4	4	120	6918	0.98295
-29.3	10	130	6908	0.981529
-29.2	4	134	6904	0.980961
-29.1	3	137	6901	0.980534
-29	4	141	6897	0.979966
-28.9	9	150	6888	0.978687
-28.8	10	160	6878	0.977266
-28.7	5	165	6873	0.976556
-28.6	11	176	6862	0.974993
-28.5	7	183	6855	0.973998
-28.4	10	193	6845	0.972577
-28.3	9	202	6836	0.971299
-28.2	8	210	6828	0.970162
-28.1	2	212	6826	0.969878
-28	10	222	6816	0.968457
-27.9	13	235	6803	0.96661
-27.8	5	240	6798	0.965899
-27.7	11	251	6787	0.964336
-27.6	10	261	6777	0.962916
-27.5	9	270	6768	0.961637
-27.4	12	282	6756	0.959932
-27.3	6	288	6750	0.959079
-27.2	9	297	6741	0.957801
-27.1	12	309	6729	0.956095
-27	8	317	6721	0.954959
-26.9	7	324	6714	0.953964
-26.8	11	335	6703	0.952401
-26.7	11	346	6692	0.950838
-26.6	12	358	6680	0.949133
-26.5	19	377	6661	0.946434
-26.4	11	388	6650	0.944871
-26.3	11	399	6639	0.943308
-26.2	19	418	6620	0.940608
-26.1	17	435	6603	0.938193
-26	19	454	6584	0.935493
-25.9	15	469	6569	0.933362
-25.8	16	485	6553	0.931088
-25.7	12	497	6541	0.929383
-25.6	10	507	6531	0.927962
-25.5	18	525	6513	0.925405
-25.4	18	543	6495	0.922847
-25.3	17	560	6478	0.920432
-25.2	19	579	6459	0.917732
-25.1	26	605	6433	0.914038
-25	23	628	6410	0.91077
-24.9	17	645	6393	0.908355
-24.8	27	672	6366	0.904518
-24.7	19	691	6347	0.901819
-24.6	23	714	6324	0.898551
-24.5	23	737	6301	0.895283
-24.4	15	752	6286	0.893151
